"","Condition","List","GenderRating","Name","Prompt","Male","Female","Other","Likeable","Accomplished","Important","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"3558","last","3B",1.24,"Brian King","animals",0,1,0,4,4,3,"R_3D0Xe6HY6m0Manf","male","35 - 44","White","Professional degree"
"3559","last","3B",5.86,"Elisha Moore","politics",0,1,0,5,5,4,"R_3D0Xe6HY6m0Manf","male","35 - 44","White","Professional degree"
"3560","last","3B",3.75,"Quinn Parker","sports",1,0,0,4,5,4,"R_3D0Xe6HY6m0Manf","male","35 - 44","White","Professional degree"
"3561","last","3B",6.78,"Rebecca Wright","meals",0,1,0,5,5,5,"R_3D0Xe6HY6m0Manf","male","35 - 44","White","Professional degree"
"3562","last","3B",4.34,"Riley Cook","science",1,0,0,5,5,5,"R_3D0Xe6HY6m0Manf","male","35 - 44","White","Professional degree"
"3563","last","3B",2.41,"Tommie Smith","album",0,1,0,5,4,5,"R_3D0Xe6HY6m0Manf","male","35 - 44","White","Professional degree"
"3564","last","1A",2.12,"Chris Miller","science",0,1,0,2,1,1,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3565","last","1A",5.59,"Jodie Parker","book",0,1,0,1,2,2,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3566","last","1A",4.73,"Kerry Baker","album",0,1,0,1,1,2,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3567","last","1A",6.73,"Mary Cooper","sports",0,1,0,1,1,1,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3568","last","1A",1.21,"Matthew Smith","animals",1,0,0,1,1,1,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3569","last","1A",3.61,"Stevie White","politics",1,0,0,3,2,2,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3570","last","1A",4.22,"Taylor Wright","meals",1,0,0,1,1,1,"R_3EVT871LroxsPFO","female","25 - 34","White","2 year degree"
"3571","last","2A",2.12,"Chris Collins","meals",1,0,0,2,2,2,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3572","last","2A",5.59,"Jodie Ward","animals",0,1,0,3,2,3,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3573","last","2A",4.73,"Kerry Moore","book",0,1,0,3,2,5,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3574","last","2A",6.73,"Mary Brown","politics",0,1,0,4,3,3,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3575","last","2A",1.21,"Matthew Turner","album",1,0,0,4,2,5,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3576","last","2A",3.61,"Stevie Cooper","science",0,1,0,3,2,2,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3577","last","2A",4.22,"Taylor Smith","sports",1,0,0,3,3,5,"R_1MMWcvhulxnJVEb","male","35 - 44","White","Some college"
"3578","last","2A",2.12,"Chris Collins","meals",1,0,0,2,3,3,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3579","last","2A",5.59,"Jodie Ward","animals",0,1,0,1,4,5,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3580","last","2A",4.73,"Kerry Moore","book",0,1,0,3,2,3,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3581","last","2A",6.73,"Mary Brown","politics",0,1,0,4,3,3,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3582","last","2A",1.21,"Matthew Turner","album",1,0,0,4,2,2,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3583","last","2A",3.61,"Stevie Cooper","science",1,0,0,5,3,3,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3584","last","2A",4.22,"Taylor Smith","sports",1,0,0,3,2,4,"R_3Jb1a4JS7NXCDqy","female","25 - 34","White","Some college"
"3585","last","2C",6.24,"Ashley Walker","science",0,1,0,1,1,2,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3586","last","2C",2.61,"Emerson Green","sports",0,1,0,2,2,3,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3587","last","2C",6.82,"Emily Baker","animals",0,1,0,2,3,3,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3588","last","2C",5.34,"Jackie White","meals",1,0,0,3,3,3,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3589","last","2C",1.28,"James Miller","politics",1,0,0,4,4,4,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3590","last","2C",4.39,"Jessie Cook","book",1,0,0,3,3,4,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3591","last","2C",3.87,"Reese Parker","album",1,0,0,4,3,2,"R_3EvbUxp4McIAkAz","male","25 - 34","White","High school graduate"
"3592","last","3C",6.24,"Ashley Green","album",0,1,0,1,1,2,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3593","last","3C",2.61,"Emerson Baker","animals",1,0,0,1,2,1,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3594","last","3C",6.82,"Emily Brooks","politics",0,1,0,1,1,1,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3595","last","3C",5.34,"Jackie Walker","book",0,1,0,1,2,2,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3596","last","3C",1.28,"James White","sports",1,0,0,2,1,2,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3597","last","3C",4.39,"Jessie Turner","science",0,1,0,1,1,1,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3598","last","3C",3.87,"Reese Campbell","meals",1,0,0,1,1,1,"R_2e39FiqZYFHhklb","female","25 - 34","White","4 year degree"
"3599","last","3B",5.22,"Blair Hill","book",0,1,0,5,3,4,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3600","last","3B",1.24,"Brian King","animals",1,0,0,5,5,3,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3601","last","3B",5.86,"Elisha Moore","politics",0,1,0,4,3,4,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3602","last","3B",3.75,"Quinn Parker","sports",1,0,0,5,3,4,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3603","last","3B",6.78,"Rebecca Wright","meals",0,1,0,6,2,2,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3604","last","3B",4.34,"Riley Cook","science",1,0,0,4,3,4,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3605","last","3B",2.41,"Tommie Smith","album",1,0,0,3,4,5,"R_RQYx9pnIwKUHMlz","female","35 - 44","White","Some college"
"3606","last","1C",6.24,"Ashley Cook","book",0,1,0,3,2,3,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3607","last","1C",2.61,"Emerson Moore","meals",1,0,0,1,1,1,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3608","last","1C",6.82,"Emily Ward","album",0,1,0,3,1,5,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3609","last","1C",5.34,"Jackie Turner","animals",0,1,0,2,2,2,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3610","last","1C",1.28,"James Green","science",1,0,0,2,2,3,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3611","last","1C",4.39,"Jessie Brooks","sports",1,0,0,2,1,5,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3612","last","1C",3.87,"Reese King","politics",1,0,0,3,3,2,"R_3GDqNABuWYtOwP0","male","25 - 34","White","2 year degree"
"3613","last","2A",2.12,"Chris Collins","meals",1,0,0,2,3,2,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3614","last","2A",5.59,"Jodie Ward","animals",1,0,0,4,4,3,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3615","last","2A",4.73,"Kerry Moore","book",0,1,0,4,4,4,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3616","last","2A",6.73,"Mary Brown","politics",0,1,0,4,4,4,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3617","last","2A",1.21,"Matthew Turner","album",1,0,0,3,2,5,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3618","last","2A",3.61,"Stevie Cooper","science",1,0,0,3,4,1,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3619","last","2A",4.22,"Taylor Smith","sports",0,1,0,3,2,4,"R_1Cpe0ZrXmwaE4e4","male","25 - 34","White","2 year degree"
"3620","last","2C",6.24,"Ashley Walker","science",1,0,0,6,2,2,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3621","last","2C",2.61,"Emerson Green","sports",1,0,0,2,2,2,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3622","last","2C",6.82,"Emily Baker","animals",0,1,0,5,5,5,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3623","last","2C",5.34,"Jackie White","meals",1,0,0,2,2,2,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3624","last","2C",1.28,"James Miller","politics",0,1,0,2,2,2,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3625","last","2C",4.39,"Jessie Cook","book",1,0,0,3,3,3,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3626","last","2C",3.87,"Reese Parker","album",1,0,0,2,4,4,"R_27wEbZosqWpZxAD","male","25 - 34","Black or African American","2 year degree"
"3627","last","1C",6.24,"Ashley Cook","book",0,1,0,1,2,2,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3628","last","1C",2.61,"Emerson Moore","meals",1,0,0,1,3,2,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3629","last","1C",6.82,"Emily Ward","album",1,0,0,4,3,4,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3630","last","1C",5.34,"Jackie Turner","animals",0,1,0,1,3,1,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3631","last","1C",1.28,"James Green","science",1,0,0,3,4,4,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3632","last","1C",4.39,"Jessie Brooks","sports",1,0,0,4,4,5,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3633","last","1C",3.87,"Reese King","politics",1,0,0,4,4,2,"R_3M9ektB3E4ciwY3","male","55 - 64","White","4 year degree"
"3634","last","1C",6.24,"Ashley Cook","book",0,1,0,3,4,3,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3635","last","1C",2.61,"Emerson Moore","meals",1,0,0,2,3,2,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3636","last","1C",6.82,"Emily Ward","album",0,1,0,3,3,4,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3637","last","1C",5.34,"Jackie Turner","animals",0,1,0,2,4,4,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3638","last","1C",1.28,"James Green","science",1,0,0,3,3,3,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3639","last","1C",4.39,"Jessie Brooks","sports",0,0,1,4,3,5,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3640","last","1C",3.87,"Reese King","politics",1,0,0,4,4,4,"R_2DS2MioytauqBDc","female","18 - 24","White","4 year degree"
"3641","last","1A",2.12,"Chris Miller","science",1,0,0,2,2,3,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3642","last","1A",5.59,"Jodie Parker","book",0,1,0,2,3,3,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3643","last","1A",4.73,"Kerry Baker","album",0,1,0,2,3,5,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3644","last","1A",6.73,"Mary Cooper","sports",0,1,0,5,1,3,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3645","last","1A",1.21,"Matthew Smith","animals",1,0,0,3,3,3,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3646","last","1A",3.61,"Stevie White","politics",1,0,0,3,4,4,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3647","last","1A",4.22,"Taylor Wright","meals",0,1,0,3,4,4,"R_2ValESRmBf94DoE","female","18 - 24","White","Some college"
"3648","last","1A",2.12,"Chris Miller","science",1,0,0,1,1,1,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3649","last","1A",5.59,"Jodie Parker","book",0,1,0,1,1,1,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3650","last","1A",4.73,"Kerry Baker","album",0,1,0,1,1,1,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3651","last","1A",6.73,"Mary Cooper","sports",0,1,0,1,1,2,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3652","last","1A",1.21,"Matthew Smith","animals",1,0,0,1,1,1,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3653","last","1A",3.61,"Stevie White","politics",1,0,0,1,1,1,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3654","last","1A",4.22,"Taylor Wright","meals",0,1,0,1,1,1,"R_29p72wrCJuvsB3z","female","25 - 34","White","High school graduate"
"3655","last","2A",2.12,"Chris Collins","meals",1,0,0,1,2,1,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3656","last","2A",5.59,"Jodie Ward","animals",0,1,0,2,1,2,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3657","last","2A",4.73,"Kerry Moore","book",1,0,0,2,4,3,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3658","last","2A",6.73,"Mary Brown","politics",0,1,0,2,2,1,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3659","last","2A",1.21,"Matthew Turner","album",1,0,0,3,2,3,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3660","last","2A",3.61,"Stevie Cooper","science",1,0,0,3,2,3,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3661","last","2A",4.22,"Taylor Smith","sports",0,1,0,1,1,1,"R_1FmFax6fewxO8Xn","male","25 - 34","Black or African American","4 year degree"
"3662","last","3C",6.24,"Ashley Green","album",1,0,0,2,2,2,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3663","last","3C",2.61,"Emerson Baker","animals",0,1,0,2,2,2,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3664","last","3C",6.82,"Emily Brooks","politics",1,0,0,3,3,3,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3665","last","3C",5.34,"Jackie Walker","book",1,0,0,2,3,4,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3666","last","3C",1.28,"James White","sports",0,1,0,3,3,3,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3667","last","3C",4.39,"Jessie Turner","science",1,0,0,3,3,3,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3668","last","3C",3.87,"Reese Campbell","meals",1,0,0,3,3,3,"R_Q6pTV0anXxRDKed","male","35 - 44","White","Some college"
"3669","last","1B",5.22,"Blair Campbell","politics",1,0,0,6,5,3,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3670","last","1B",1.24,"Brian Walker","sports",1,0,0,3,1,3,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3671","last","1B",5.86,"Elisha Collins","book",0,1,0,3,3,3,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3672","last","1B",3.75,"Quinn Young","album",1,0,0,3,2,2,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3673","last","1B",6.78,"Rebecca Bell","animals",0,1,0,1,1,1,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3674","last","1B",4.34,"Riley Hill","meals",1,0,0,1,1,1,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3675","last","1B",2.41,"Tommie Brown","science",1,0,0,2,2,2,"R_3hsVvN3s8YvAlIg","female","35 - 44","White","2 year degree"
"3676","last","3B",5.22,"Blair Hill","book",0,1,0,1,6,5,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3677","last","3B",1.24,"Brian King","animals",1,0,0,1,2,3,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3678","last","3B",5.86,"Elisha Moore","politics",0,1,0,2,4,4,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3679","last","3B",3.75,"Quinn Parker","sports",1,0,0,4,2,5,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3680","last","3B",6.78,"Rebecca Wright","meals",0,1,0,1,4,3,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3681","last","3B",4.34,"Riley Cook","science",1,0,0,6,1,2,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3682","last","3B",2.41,"Tommie Smith","album",0,1,0,7,3,7,"R_1k0tc7Z9lm7ussf","male","35 - 44","White","4 year degree"
"3683","last","3B",5.22,"Blair Hill","book",1,0,0,3,2,2,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3684","last","3B",1.24,"Brian King","animals",0,1,0,2,2,2,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3685","last","3B",5.86,"Elisha Moore","politics",0,1,0,3,2,3,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3686","last","3B",3.75,"Quinn Parker","sports",1,0,0,3,1,2,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3687","last","3B",6.78,"Rebecca Wright","meals",0,1,0,2,3,2,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3688","last","3B",4.34,"Riley Cook","science",1,0,0,4,3,3,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3689","last","3B",2.41,"Tommie Smith","album",0,1,0,4,4,5,"R_2xLbE0Q3iP8cgLY","male","18 - 24","White","High school graduate"
"3690","last","3B",5.22,"Blair Hill","book",0,1,0,2,2,3,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3691","last","3B",1.24,"Brian King","animals",1,0,0,1,1,1,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3692","last","3B",5.86,"Elisha Moore","politics",0,1,0,2,2,1,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3693","last","3B",3.75,"Quinn Parker","sports",1,0,0,2,1,5,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3694","last","3B",6.78,"Rebecca Wright","meals",0,1,0,1,1,1,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3695","last","3B",4.34,"Riley Cook","science",1,0,0,3,2,3,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3696","last","3B",2.41,"Tommie Smith","album",0,1,0,3,2,6,"R_1QcS58rmLlzn8eU","female","35 - 44","White","4 year degree"
"3697","last","2C",6.24,"Ashley Walker","science",0,1,0,1,2,2,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3698","last","2C",2.61,"Emerson Green","sports",1,0,0,1,2,4,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3699","last","2C",6.82,"Emily Baker","animals",1,0,0,1,4,3,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3700","last","2C",5.34,"Jackie White","meals",0,1,0,1,2,2,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3701","last","2C",1.28,"James Miller","politics",1,0,0,3,2,2,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3702","last","2C",4.39,"Jessie Cook","book",1,0,0,1,2,2,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3703","last","2C",3.87,"Reese Parker","album",0,1,0,3,2,3,"R_1obbT5d1vNpjo31","male","25 - 34","White","4 year degree"
"3704","last","1C",6.24,"Ashley Cook","book",0,1,0,2,3,4,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3705","last","1C",2.61,"Emerson Moore","meals",0,1,0,2,3,5,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3706","last","1C",6.82,"Emily Ward","album",1,0,0,3,2,3,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3707","last","1C",5.34,"Jackie Turner","animals",0,1,0,1,2,3,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3708","last","1C",1.28,"James Green","science",0,1,0,3,4,4,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3709","last","1C",4.39,"Jessie Brooks","sports",0,1,0,4,2,3,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3710","last","1C",3.87,"Reese King","politics",1,0,0,4,3,4,"R_3h4ugWCtjnHNM4R",NA,"25 - 34","White","High school graduate"
"3711","last","1A",2.12,"Chris Miller","science",1,0,0,2,2,2,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3712","last","1A",5.59,"Jodie Parker","book",0,1,0,2,2,3,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3713","last","1A",4.73,"Kerry Baker","album",0,1,0,3,2,3,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3714","last","1A",6.73,"Mary Cooper","sports",0,1,0,2,1,2,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3715","last","1A",1.21,"Matthew Smith","animals",1,0,0,2,3,3,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3716","last","1A",3.61,"Stevie White","politics",1,0,0,2,2,2,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3717","last","1A",4.22,"Taylor Wright","meals",0,1,0,1,2,2,"R_2TM3kLOzpyhsMRC","male","25 - 34","White Other","Some college"
"3718","last","2B",5.22,"Blair Young","animals",1,0,0,2,2,2,"R_1pKjPnmYlBNPa2s","female","35 - 44","White","Some college"
"3719","last","2B",1.24,"Brian Wright","science",1,0,0,1,1,2,"R_1pKjPnmYlBNPa2s","female","35 - 44","White","Some college"
"3720","last","2B",5.86,"Elisha Bell","book",0,1,0,3,2,2,"R_1pKjPnmYlBNPa2s","female","35 - 44","White","Some college"
"3721","last","2B",3.75,"Quinn Brooks","politics",1,0,0,3,2,3,"R_1pKjPnmYlBNPa2s","female","35 - 44","White","Some college"
"3722","last","2B",6.78,"Rebecca King","album",0,1,0,3,3,3,"R_1pKjPnmYlBNPa2s","female","35 - 44","White","Some college"
