"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","He","She","Other","OtherType","Response","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"7733","full",2,2.61,"Emerson Green","Emerson","Green",1,0,0,"","he saw another car blow through  the red light.","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7734","full",2,3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"","he started cooking dinner.","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7735","full",2,3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"","he prayed the low ink remaining in his printer would last to finish printing his work","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7736","full",2,3.87,"Reese Parker","Reese","Parker",1,0,0,"","he prayed in his mind his teammate would catch it on his return thrown.","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7737","full",2,4.22,"Taylor Smith","Taylor","Smith",0,1,0,""," she added a squeeze of lemon.","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7738","full",2,4.34,"Riley Campbell","Riley","Campbell",1,0,0,"","he bought another soda","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7739","full",2,4.39,"Jessie Cook","Jessie","Cook",0,0,1,"repeat name","jessie jumped into the shower","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7740","full",2,4.73,"Kerry Moore","Kerry","Moore",0,1,0,"","she went to a ski shop to buy her skis and ask the salesperson some advice on a first timer going to ski","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7741","full",2,5.22,"Blair Young","Blair","Young",1,0,0,"","he then put the laser pointer on the wall","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7742","full",2,5.34,"Jackie White","Jackie","White",1,0,0,"","he came back inside jumped on the couch and watched tv","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7743","full",2,5.59,"Jodie Ward","Jodie","Ward",1,0,0,"","he uploaded all his pictures to his laptop. ","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7744","full",2,5.86,"Elisha Bell","Elisha","Bell",0,1,0,"","she decided she was not tired and continued reading her novel","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7745","full",2,6.24,"Ashley Walker","Ashley","Walker",0,1,0,"","she decided to forgo the jacket and stay in her t shirt ","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7746","full",2,6.73,"Mary Brown","Mary","Brown",0,1,0,"","she listened to meditation music.","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7747","full",2,6.78,"Rebecca King","Rebecca","King",0,1,0,"","she tanned for an hour.","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7748","full",2,6.82,"Emily Baker","Emily","Baker",0,1,0,"","she drove to her best friends house","R_4GRsyLdGZsHgYXT","female","25 - 34","White","4 year degree"
"7749","full",1,1.21,"Matthew Smith","Matthew","Smith",1,0,0,"","he realized he was out of eggs and needed to run to the store.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7750","full",1,1.24,"Brian Walker","Brian","Walker",1,0,0,"","he gave directions to some people that were lost.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7751","full",1,1.28,"James Green","James","Green",1,0,0,"","called his brother to see how he was doing.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7752","full",1,2.12,"Chris Miller","Chris","Miller",1,0,0,"","he put it in his backpack so he wouldn't forget it tomorrow morning when he was rushing off to school.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7753","full",1,2.41,"Tommie Brown","Tommie","Brown",0,1,0,"","she double-checked to make sure it was locked.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7754","full",1,2.61,"Emerson Moore","Emerson","Moore",1,0,0,"","he started to sing along.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7755","full",1,3.61,"Stevie White","Stevie","White",1,0,0,"","he decided to go to urgent care because he felt too sick to wait for a call back.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7756","full",1,3.75,"Quinn Young","Quinn","Young",1,0,0,"","he made sure everything on it was deleted.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7757","full",1,3.87,"Reese King","Reese","King",1,0,0,"","he hugged his friend because this was the gift he was hoping for.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7758","full",1,4.34,"Riley Hill","Riley","Hill",1,0,0,"","he watched some learn to ski videos on You Tube.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7759","full",1,4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"","she told her friends that she had an emergency and had to leave right away.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7760","full",1,4.73,"Kerry Baker","Kerry","Baker",0,1,0,"","she thought about changing the furniture in the room.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7761","full",1,5.22,"Blair Campbell","Blair","Campbell",0,1,0,"","she turned on the television to catch some news.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7762","full",1,5.34,"Jackie Turner","Jackie","Turner",0,1,0,"","she took off the sweatshirt she put on earlier.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7763","full",1,5.59,"Jodie Parker","Jodie","Parker",0,1,0,"","she found that it was way too hot.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7764","full",1,5.86,"Elisha Collins","Elisha","Collins",0,1,0,"","she went to the restroom and then go a drink at the bar.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7765","full",1,6.24,"Ashley Cook","Ashley","Cook",0,1,0,"","she decided to take it off.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7766","full",1,6.73,"Mary Cooper","Mary","Cooper",0,1,0,"","she realized she forgot the milk and had to go back to the store.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7767","full",1,6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"","she surprised her friend with a birthday present.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7768","full",1,6.82,"Emily Ward","Emily","Ward",0,1,0,"","she looked around to see how many people saw her catch it.","R_2DSHIwNSPzfeiW3","female","45 - 54","White","4 year degree"
"7769","full",2,1.21,"Matthew Turner","Matthew","Turner",1,0,0,"","he got a call back immediately.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7770","full",2,1.24,"Brian Wright","Brian","Wright",1,0,0,"","he was very excited.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7771","full",2,1.28,"James Miller","James","Miller",1,0,0,"","he put the first song on.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7772","full",2,2.12,"Chris Collins","Chris","Collins",1,0,0,"","he made dinner.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7773","full",2,2.41,"Tommie Hill","Tommie","Hill",1,0,0,"","he scrubbed his chest.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7774","full",2,2.61,"Emerson Green","Emerson","Green",1,0,0,"","he listened to music.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7775","full",2,3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"","he took a nap.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7776","full",2,3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"","he made sure there weren't any errors.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7777","full",2,3.87,"Reese Parker","Reese","Parker",1,0,0,"","he took a look at it.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7778","full",2,4.22,"Taylor Smith","Taylor","Smith",1,0,0,"","he took a sip anyway.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7779","full",2,4.34,"Riley Campbell","Riley","Campbell",1,0,0,"","he went to the bathroom.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7780","full",2,4.39,"Jessie Cook","Jessie","Cook",1,0,0,"","he watched the television.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7781","full",2,4.73,"Kerry Moore","Kerry","Moore",0,1,0,"","she watched a tutorial video.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7782","full",2,5.22,"Blair Young","Blair","Young",0,0,1,"repeat name","Blair laughed at how silly the cat was.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7783","full",2,5.34,"Jackie White","Jackie","White",0,0,1,"repeat name","Jackie called a friend.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7784","full",2,5.59,"Jodie Ward","Jodie","Ward",0,1,0,"","she asked if any of her friends wanted it.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7785","full",2,5.86,"Elisha Bell","Elisha","Bell",0,1,0,"","she went to bed.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7786","full",2,6.24,"Ashley Walker","Ashley","Walker",0,1,0,"","she went outside.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7787","full",2,6.73,"Mary Brown","Mary","Brown",0,1,0,"","she thought about what she did earlier.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7788","full",2,6.78,"Rebecca King","Rebecca","King",0,1,0,"","she went back to her hotel room.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7789","full",2,6.82,"Emily Baker","Emily","Baker",0,1,0,"","she thought about how to respond.","R_29tvA1CrCLpqTGd","male","25 - 34","White","4 year degree"
"7790","full",1,1.21,"Matthew Smith","Matthew","Smith",0,1,0,"","she search for the dog's leash. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7791","full",1,1.24,"Brian Walker","Brian","Walker",1,0,0,"","he found an old newspaper and began to read. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7792","full",1,1.28,"James Green","James","Green",1,0,0,"","he checked his phone for messages. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7793","full",1,2.12,"Chris Miller","Chris","Miller",0,0,1,"repeat name","Chris made coffee in the kitchen. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7794","full",1,2.41,"Tommie Brown","Tommie","Brown",1,0,0,"","he felt for the light switch and  turned off the porch light. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7795","full",1,2.61,"Emerson Moore","Emerson","Moore",1,0,0,"","he selected one of his favorite songs. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7796","full",1,3.61,"Stevie White","Stevie","White",1,0,0,"","he wondered why they didn't answer. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7797","full",1,3.75,"Quinn Young","Quinn","Young",0,1,0,"","Quinn asked her brother if he needed it. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7798","full",1,3.87,"Reese King","Reese","King",0,0,1,"repeat name","Reese grinned broadly since it was something that was of sentimental value. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7799","full",1,4.34,"Riley Hill","Riley","Hill",1,0,0,"","he watch several instruction videos on skiing. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7800","full",1,4.39,"Jessie Brooks","Jessie","Brooks",1,0,0,"","he smiled as it was a cute quote from a friend. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7801","full",1,4.73,"Kerry Baker","Kerry","Baker",0,0,1,"repeat name","Kerry made a few phone calls to family and friends. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7802","full",1,5.22,"Blair Campbell","Blair","Campbell",0,1,0,"","she said her prayers and turn off the light. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7803","full",1,5.34,"Jackie Turner","Jackie","Turner",0,0,1,"other subject","the windows in the living room began to fog. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7804","full",1,5.59,"Jodie Parker","Jodie","Parker",0,1,0,"","she noticed that the water was too cold. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7805","full",1,5.86,"Elisha Collins","Elisha","Collins",0,1,0,"","she went to get a beverage. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7806","full",1,6.24,"Ashley Cook","Ashley","Cook",0,1,0,"","she decided to brave the cold again. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7807","full",1,6.73,"Mary Cooper","Mary","Cooper",0,1,0,"","she turned on the radio to hear the news.","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7808","full",1,6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"","she noticed that they did not give her a salad fork. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7809","full",1,6.82,"Emily Ward","Emily","Ward",0,1,0,"","she hesitated not knowing the best place for it. ","R_USJtoN6vYzgoO53","male","55 - 64","White","Professional degree"
"7810","full",1,1.21,"Matthew Smith","Matthew","Smith",1,0,0,"","he took a sip and sat down for a moment.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7811","full",1,1.24,"Brian Walker","Brian","Walker",1,0,0,"","he checked his phone for any new messages.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7812","full",1,1.28,"James Green","James","Green",1,0,0,"","he changed the radio station.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7813","full",1,2.12,"Chris Miller","Chris","Miller",1,0,0,"","he let out a huge yawn.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7814","full",1,2.41,"Tommie Brown","Tommie","Brown",1,0,0,"","he went to sleep.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7815","full",1,2.61,"Emerson Moore","Emerson","Moore",1,0,0,"","he found his favorite song.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7816","full",1,3.61,"Stevie White","Stevie","White",1,0,0,"","he hoped they would call back soon.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7817","full",1,3.75,"Quinn Young","Quinn","Young",0,1,0,"","she went through her old photos.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7818","full",1,3.87,"Reese King","Reese","King",1,0,0,"","he laughed with delight.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7819","full",1,4.34,"Riley Hill","Riley","Hill",0,1,0,"","she took a deep breath.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7820","full",1,4.39,"Jessie Brooks","Jessie","Brooks",1,0,0,"","he responded quickly.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7821","full",1,4.73,"Kerry Baker","Kerry","Baker",1,0,0,"","he read a book.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7822","full",1,5.22,"Blair Campbell","Blair","Campbell",0,1,0,"","she thought about her day.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7823","full",1,5.34,"Jackie Turner","Jackie","Turner",0,1,0,"","she opened the windows.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7824","full",1,5.59,"Jodie Parker","Jodie","Parker",0,1,0,"","she grabbed her favorite soap.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7825","full",1,5.86,"Elisha Collins","Elisha","Collins",0,1,0,"","she went outside to smoke a cigarette.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7826","full",1,6.24,"Ashley Cook","Ashley","Cook",0,1,0,"","she put her hands in the jacket's pockets.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7827","full",1,6.73,"Mary Cooper","Mary","Cooper",0,1,0,"","she laid down on the couch to relax.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7828","full",1,6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"","she told a funny story.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7829","full",1,6.82,"Emily Ward","Emily","Ward",0,1,0,"","she squeezed it.","R_1MQCgkObiIbzXEn","female","25 - 34","White","4 year degree"
"7830","full",1,1.21,"Matthew Smith","Matthew","Smith",1,0,0,"","he went to play with the dog.","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7831","full",1,1.24,"Brian Walker","Brian","Walker",1,0,0,"","he saw man eat a bagel off the ground.","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7832","full",1,1.28,"James Green","James","Green",1,0,0,"","he was texting his boyfriend.","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7833","full",1,2.12,"Chris Miller","Chris","Miller",1,0,0,"","he thought about what to eat later","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7834","full",1,2.41,"Tommie Brown","Tommie","Brown",1,0,0,"","he went to his car.","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7835","full",1,2.61,"Emerson Moore","Emerson","Moore",0,1,0,"","she noticed the squirrel she ran over in the rear view mirror","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7836","full",1,3.61,"Stevie White","Stevie","White",1,0,0,"","he went to the kitchen and made a sandwich.","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
"7837","full",1,3.75,"Quinn Young","Quinn","Young",1,0,0,"","he took some pictures of his privates on it.","R_3Ld0UbzGkD7FZWF","male","25 - 34","White","4 year degree"
